requested_amount,term_months,annual_revenue,existing_debt,defaulted
652208.09,48,2376372.4,252571.95,0
641070.92,48,1297060.9,676751.11,0
557893.42,36,1651896.69,42679.72,0
21275.77,6,56903.15,4633.71,0
699542.11,24,1907253.51,1873668.53,1
382281.37,12,695626.81,86303.44,1
943183.61,12,1942441.57,689188.72,0
819804.92,36,1694054.92,336551.18,1
591817.52,36,1660809.58,559665.6,0
259660.16,6,1202413.6,74280.53,0
211680.22,6,470162.05,283940.47,0
346980.99,12,1025909.59,64871.28,1
481802.26,12,1248172.81,836689.67,1
303104.85,12,1289966.23,683794.45,0
519780.2,12,870861.84,290230.78,1
173716.72,48,380075.14,263464.0,1
977935.68,6,2187882.1,325786.63,0
116845.31,6,581348.63,123043.24,1
932624.7,12,3262053.13,357843.74,1
914442.23,24,1816405.91,554466.9,1
530106.88,12,1300191.55,1026353.72,0
727661.17,60,1518903.43,195668.03,0
441687.81,36,855158.83,568493.5,0
633734.23,60,2718806.73,1417868.74,0
347170.18,24,1123142.12,14209.21,0
308147.43,36,1142991.38,1573552.99,1
582447.49,24,1548948.84,1203336.55,0
503148.38,36,1729790.32,1279907.42,0
583741.01,12,1401849.14,562690.65,1
293793.98,12,757438.18,133536.46,0
373288.25,24,1412087.04,1191681.74,1
93058.98,36,188558.47,92648.81,0
61753.61,48,226035.29,68504.31,0
260922.56,24,1169669.36,662661.35,0
83504.39,24,160452.12,102121.43,0
112736.96,60,523225.14,87647.7,0
814799.12,6,1448761.63,469331.44,0
48484.96,24,131936.41,101089.08,0
662353.37,48,2408835.21,3421926.53,0
279832.17,12,967646.12,268190.85,0
872830.22,36,1603710.97,45751.31,0
490142.36,6,2105747.69,559903.22,1
312520.69,36,1533237.92,454980.87,0
522462.55,12,1115091.3,89060.61,1
388138.44,24,1798229.24,2074.8,0
568658.05,60,1961206.68,902791.26,0
123387.54,48,589270.29,726237.44,1
997020.6,6,2109995.55,30086.57,0
431300.32,48,1842547.26,1267590.42,0
354748.33,48,606348.44,283484.72,1
713107.75,48,3274011.43,448325.71,0
370260.41,48,1429041.52,989178.68,0
834941.56,12,2334406.21,473578.13,1
459728.02,48,996062.3,181240.09,0
722362.83,60,3147960.3,2253018.0,0
116378.68,48,420283.52,60338.55,0
847657.99,12,2340769.81,1646002.73,0
738360.81,36,2254529.64,1448261.69,1
219599.61,12,964678.97,1078644.35,1
153833.15,60,413233.56,11371.22,0
323129.43,60,586064.49,38714.53,0
976309.88,24,300386.2,26320.62,1
264263.26,12,754657.41,537798.35,0
461565.94,36,1255162.24,405704.56,0
39720.02,24,87995.68,2289.98,1
403255.25,24,1871499.15,2712193.23,1
575606.82,6,1301601.67,216578.45,0
953593.37,48,3555334.65,668761.41,0
521568.68,24,2390181.08,307552.7,0
820916.25,24,1331688.41,811820.12,1
551656.37,60,2427713.34,1190.34,0
50377.16,36,147962.65,51962.61,1
321858.19,24,1223998.06,85064.11,0
579794.01,36,1625403.79,718265.42,0
951088.03,48,3741872.2,1035727.31,0
860539.06,60,2056716.06,46648.92,0
236072.06,6,372228.25,137270.11,1
227908.73,6,1097894.77,501154.27,1
209161.24,48,325724.12,362727.72,1
923273.91,48,4047953.67,2479005.35,0
854139.49,60,1786844.08,530405.03,0
777134.6,60,2232529.59,1338350.61,1
398807.76,12,1746268.84,808893.7,1
509336.9,24,1131116.3,786581.05,1
469688.43,24,2127677.61,930943.71,0
260864.13,24,845762.28,125597.18,0
509977.77,36,1418522.1,933491.03,0
40191.58,12,153472.84,96139.71,0
140492.27,24,378607.56,294513.01,1
887723.7,36,2410621.92,180472.5,0
754162.97,36,3067439.0,1450852.42,0
428639.72,6,1107781.97,435729.63,0
521978.86,36,1149765.06,617076.25,0
376298.9,48,1628155.57,1276708.22,1
743372.07,60,3210474.27,1367076.65,0
786345.31,36,2548977.61,1398345.94,0
765652.34,48,2559801.38,711037.96,0
725385.61,48,2855312.3,682923.29,0
212459.3,6,697389.16,187065.75,0
344590.28,6,1019863.13,31499.81,0
475146.98,36,167247.2,38097.66,1
337485.06,6,680620.13,94168.64,0
757390.8,6,2707329.71,990726.69,1
336059.99,60,1546050.9,569966.83,0
146849.77,24,573485.45,351078.54,0
405050.05,36,1856438.17,745978.71,0
980115.29,36,2623936.74,972077.43,0
233622.6,36,572836.87,106147.27,1
616037.07,6,2759509.32,1881941.23,1
438643.32,60,1263030.02,91949.5,0
80314.32,6,319963.27,251438.9,0
492997.84,48,994435.82,1491306.15,1
705142.69,12,2923122.09,434930.17,0
518087.78,12,1772605.88,502467.2,0
873385.0,12,2131182.32,26205.33,0
296047.65,24,956460.05,127417.83,1
95386.68,6,68282.35,18318.23,0
937199.96,48,1444789.74,1457540.09,1
384414.39,48,1434301.87,148571.69,0
580641.5,12,1971607.54,1066187.47,0
794083.09,60,1803363.96,1218030.24,1
331070.53,24,1369120.25,626881.4,1
719002.89,24,1842166.97,1904764.58,0
144064.66,12,355697.56,34543.16,1
298380.81,12,57445.9,713.94,0
153263.53,6,592597.1,346931.15,0
813118.25,60,3863093.03,1942299.41,0
230422.74,24,459635.84,175133.54,0
720229.52,48,2079762.44,169701.21,0
943865.41,12,1637100.17,271136.77,0
532494.49,6,2212476.06,1442839.37,0
544628.9,48,1670412.3,641239.84,0
466423.23,24,1853683.44,1427829.86,1
332631.24,12,874048.62,699219.42,0
480898.48,60,2142455.79,1372383.7,0
606779.46,12,2045998.61,422594.65,0
986131.66,60,4736022.91,875652.6,0
938386.91,6,1666435.55,338132.2,0
863531.43,6,2849626.85,2249575.4,0
890239.23,24,3723508.69,998914.55,0
473170.69,60,1703667.28,1680941.9,1
660869.88,12,1044953.9,801703.44,1
896116.06,6,4393823.16,2880928.43,0
399021.26,12,1015079.33,485292.22,1
962144.85,24,2282662.23,308552.98,1
421628.2,60,1349129.95,188811.54,0
605071.84,12,2055763.87,809844.47,0
712706.67,48,2980545.34,2269850.98,1
951086.09,12,2735759.0,1979581.41,1
252170.11,36,766562.16,101917.23,0
748669.67,36,2524783.43,581144.04,0
525607.43,24,1513935.91,713138.08,1
275871.57,24,1296849.71,495324.48,0
778840.77,24,3488725.24,333139.24,0
556700.06,48,1721543.68,508622.76,0
664364.08,60,996999.23,761479.59,0
329672.06,48,1534053.35,1167650.51,1
486461.21,12,941389.03,421309.91,1
621180.71,6,1463373.45,743699.62,0
410861.71,60,835390.53,148302.72,0
206388.81,36,439474.94,260855.7,1
962024.09,36,4146392.5,174135.84,0
516352.86,36,1821824.58,321635.39,0
736581.17,12,3569717.68,3883568.17,0
416936.72,12,70943.94,21890.53,0
361580.45,24,1156956.99,786972.51,0
413092.66,6,2032828.69,1597813.88,1
415104.68,24,1823369.02,974052.45,1
548738.31,12,2222475.14,1324358.15,1
548035.17,48,1184530.45,248987.9,0
502182.28,24,225601.92,93910.44,0
143437.93,60,389645.97,229603.69,0
501114.72,12,263042.63,104643.79,0
177412.86,12,644374.91,45645.66,0
134874.43,48,489968.19,402253.21,0
933319.26,48,3773253.11,662777.62,0
608900.51,48,2323538.36,181603.43,0
662895.16,6,1152972.28,440950.05,0
407775.73,60,1264396.16,75468.35,0
909891.08,12,3479492.3,1752115.51,0
641551.18,48,1626958.03,2326219.55,1
771478.17,6,2002524.66,411241.63,1
374876.84,36,725756.47,560013.68,0
960411.76,60,2847767.28,3846513.82,1
822256.68,36,4073382.73,357111.7,0
855408.98,36,2137340.07,1279859.97,1
180472.32,12,606392.25,171281.4,1
278253.58,6,1141209.86,684989.33,0
292770.33,6,452986.1,290199.13,0
278200.13,36,1294058.6,156713.66,0
856854.08,60,2444540.98,1294319.88,0
41565.95,24,188788.64,130298.89,0
85338.99,36,139641.62,36125.13,1
281175.72,12,565113.27,36315.67,0
207874.24,36,546470.84,11920.71,1
239541.02,60,648944.46,57107.61,0
799963.76,60,3573661.93,12024.43,0
567495.33,36,873491.03,228467.48,0
15712.95,6,58827.58,14087.02,0
435029.54,36,852481.07,75251.07,0
413806.08,48,1812989.86,944376.09,0
122805.82,48,518855.38,411724.76,0
679380.37,24,2207798.42,1591251.13,1
705076.22,12,1582476.8,320104.17,1
723684.29,12,2692636.65,1658624.61,0
731186.24,6,1496668.12,1121738.7,0
10052.3,12,21764.07,15780.94,1
954381.6,24,3524926.99,2494377.99,1
816066.68,48,4055279.79,2551421.49,0
904941.88,6,450201.37,105524.13,0
25486.86,60,91137.84,6092.61,0
934520.21,48,3163237.54,2964846.37,0
811690.64,24,4053864.78,177692.68,0
838846.95,6,2865408.92,2288828.32,1
102354.51,36,304034.64,87150.84,0
741390.25,12,3472260.0,2662084.29,1
960317.52,24,2227595.77,1377760.84,0
681761.87,6,1255356.06,413053.27,1
574855.79,48,2138069.83,202366.45,0
946173.38,6,1736676.37,329542.11,1
448507.75,36,1258521.66,677632.94,0
603300.63,24,1799356.71,1194679.58,0
481574.91,6,1645244.45,1289135.23,0
933517.76,60,4640337.93,490621.76,0
85323.88,24,193978.38,24200.33,1
506108.5,24,1424769.99,48373.19,0
690082.92,48,1354522.66,282135.72,0
793987.47,12,2879512.55,1891419.2,0
587188.46,60,2376267.22,376889.02,0
909828.57,36,2899868.29,2358589.49,1
942571.53,6,2224854.74,794552.94,0
73676.03,12,270620.08,70540.1,0
408346.83,48,1383091.96,684183.96,1
33224.43,12,69743.06,28026.99,0
336122.49,24,981439.57,262839.86,1
541499.54,24,1637055.9,902149.92,1
911686.98,36,4502969.81,1008550.65,0
848088.78,60,3793077.42,1951715.36,0
136224.73,6,554475.21,424615.28,1
102100.07,6,470754.79,274526.11,0
593374.67,48,2417524.36,809192.9,0
536796.79,36,2502496.44,1496611.63,0
273713.87,6,462832.61,299634.8,0
900458.55,60,2788028.34,726761.97,0
928092.75,24,3818307.38,2153929.23,1
408585.32,36,1447019.33,502863.75,1
891399.53,12,273070.8,178811.67,0
390109.41,36,1050066.2,248132.82,0
739448.66,36,1931595.42,1449097.83,0
481182.8,60,1161918.94,534284.66,0
131357.32,60,44712.0,12637.52,0
928654.86,6,3066405.82,1028770.0,0
459555.63,48,2064343.0,574380.51,0
737142.17,48,3020155.74,3595573.28,0
373502.08,60,1652139.38,90527.19,0
28692.07,6,131771.58,33921.03,1
109525.06,6,323813.75,118824.22,1
501257.28,6,1358954.6,393354.24,1
693064.71,60,1179375.63,13133.06,0
341387.97,48,1623887.22,752192.67,0
698533.57,6,1208728.91,140035.09,0
701649.23,60,379586.4,64075.79,1
706896.55,12,1995836.92,192795.51,1
497596.64,12,2398780.4,998723.07,0
915737.29,24,2718464.2,206949.7,1
494304.55,12,2154243.11,441804.67,0
455762.54,36,1134526.0,409980.23,1
207387.01,24,528175.42,70863.77,1
314578.54,12,152491.01,54438.24,1
51911.15,36,259189.22,71066.6,0
637199.94,12,2110089.81,1452749.87,0
256050.39,60,1223173.26,777843.48,0
311113.7,36,1322816.38,1791646.0,1
773106.38,6,3313166.8,1401898.24,1
333948.97,60,1010482.82,465143.1,0
249773.93,36,712579.51,539648.35,1
177367.17,60,385192.95,123136.08,0
777109.82,6,3787473.52,1683706.76,0
138409.2,36,672374.96,203910.08,0
459216.22,36,1889554.0,825146.62,0
511860.81,60,1298531.28,83902.19,0
690516.01,12,1628325.41,1021017.47,0
636950.65,36,3159361.75,2490284.62,0
812613.47,12,1408177.76,74059.34,0
54303.92,36,241786.85,154944.7,1
303476.32,48,832770.28,1139413.92,1
287332.78,24,852241.67,134686.26,1
154556.74,12,681892.25,378243.12,0
296286.47,12,538385.27,19008.12,0
316667.66,6,214968.88,79665.63,0
526665.62,48,2544893.03,2940.81,0
667067.43,6,2632735.5,1167658.27,0
387289.51,48,1604264.33,593040.91,0
722275.53,48,2998359.69,2195956.92,1
342803.69,60,586878.3,338169.56,0
297380.84,60,45064.87,4542.76,0
545776.18,60,1757083.51,498365.05,0
33479.2,36,93357.61,69576.05,0
88991.23,6,261473.41,328221.11,1
423789.85,24,1794777.91,853273.48,0
943483.58,48,1463699.03,654650.04,1
724296.66,48,2760817.33,879261.72,0
97245.3,12,145905.47,68307.28,0
847854.83,36,383261.48,236599.4,0
734977.76,24,2152750.9,219645.48,0
614837.06,60,2731917.69,2119597.98,1
822090.03,48,1650333.55,316025.5,0
410068.75,12,1411118.3,505454.31,1
229286.04,6,888430.28,16145.0,1
516903.16,48,1190616.7,524200.84,0
553353.34,12,1822278.81,556694.29,1
542943.11,6,2546362.73,508775.24,0
569423.05,36,1874996.13,1478283.33,0
949217.87,60,1946495.32,666699.78,0
903223.17,6,3339532.22,1106844.84,0
876959.87,48,3133115.08,1160764.66,0
803402.64,24,1280898.3,1902066.88,1
943993.83,6,1715312.71,539426.2,0
107509.7,24,220258.86,59276.81,0
272472.03,24,538680.41,200442.75,0
500105.39,6,1204318.89,825316.04,0
848069.15,36,170616.77,26313.94,1
510114.05,6,1428833.05,694686.43,1
750554.39,12,3465515.74,104345.54,0
147570.31,60,537507.58,136222.7,0
259889.67,24,1186787.54,448755.34,0
734458.33,60,2456496.97,145973.21,0
173086.67,48,314073.84,136676.88,1
357842.38,24,1117007.16,277308.75,1
272217.6,48,1191527.44,946368.3,0
356363.08,12,776644.58,392031.24,1
711240.81,12,1293924.83,252755.48,0
374168.71,60,992677.66,81537.15,0
559710.69,12,1601411.99,2085262.62,1
108932.56,6,280163.85,296677.58,1
806967.52,24,1592423.5,866354.22,0
376189.74,48,894556.45,611871.08,0
652048.82,60,2535158.26,317874.6,0
728135.71,60,2075732.73,2468833.95,1
217564.31,12,808017.11,228982.57,0
885828.24,12,2991497.98,1542459.65,0
620062.01,48,2121657.06,310063.85,0
434437.89,24,1029584.54,785218.26,0
190511.83,24,633528.16,369248.79,0
942877.93,60,1492181.17,1140112.22,1
757517.52,48,2280963.35,3395381.03,0
215944.32,60,756707.74,355783.18,0
344333.67,36,182962.94,107182.32,0
811577.52,24,1946126.19,1106888.42,0
698720.89,48,1584949.52,27065.99,0
768126.45,48,1341880.69,1071667.96,0
446789.09,60,1214149.63,901442.94,1
719311.5,12,3543601.92,339482.96,0
392628.79,48,1075245.91,467574.36,0
219150.29,60,681969.0,171614.2,1
636350.26,6,2409098.24,1693873.62,0
976253.79,12,3680225.04,2053623.37,1
317494.96,12,1531796.48,273906.24,1
466359.9,24,2099307.19,56867.96,0
677261.36,36,2897884.47,4183264.92,1
546091.22,24,2638000.28,80484.91,0
844993.52,6,1949973.67,220441.74,1
764125.28,60,2796461.4,1423148.38,0
67714.23,12,311836.81,294767.19,1
998437.02,12,3678724.78,4254829.35,1
754878.43,48,3714735.36,1783928.46,0
865264.28,36,1601807.09,199758.21,0
654685.73,36,1988710.53,504011.11,0
857722.28,48,4220654.22,2407068.97,0
121259.15,6,342980.06,100120.3,1
354260.46,36,237620.78,66307.84,0
877656.73,12,1409876.68,218804.56,1
209638.66,6,824284.52,392243.95,0
87459.68,24,417287.06,270247.99,0
790237.75,24,2243857.96,842694.37,0
837131.29,6,1318104.6,121834.26,0
171025.7,12,273245.08,395883.38,0
855802.52,24,3955589.06,225934.08,0
689900.12,60,2779474.0,1048923.18,0
524881.86,12,983314.91,205376.99,1
831947.69,48,1406878.43,1053828.65,0
425056.76,36,1834922.75,1082667.83,0
202054.02,6,875805.62,396851.34,0
292004.15,36,561181.3,299785.49,1
510112.38,48,1303501.09,555528.45,0
536017.48,24,2267402.84,267736.64,0
807525.02,60,2696279.41,1529542.54,0
793439.2,12,3846630.54,1516107.74,1
585552.89,12,1864236.01,946001.75,1
782977.63,48,3029616.67,3486501.69,1
199855.72,6,656374.51,74582.41,1
59563.88,36,285929.21,134814.59,0
874897.48,60,2533096.64,931022.25,0
84798.95,24,195401.17,35465.1,0
254221.55,6,671963.11,129425.97,0
698365.76,60,216503.07,109404.77,0
415353.46,60,1346901.96,63538.24,0
877550.83,48,2404386.66,835299.98,0
305000.0,48,1038497.57,434593.37,0
21752.63,12,42772.28,10543.97,0
307649.08,24,467244.37,306717.83,1
582294.3,6,1445281.47,65638.42,0
382178.99,12,1382540.15,957583.57,1
539524.03,24,2153177.11,1245850.66,0
877832.14,36,3856438.07,1376761.9,0
913360.2,36,4332361.95,3204101.88,1
273314.32,12,804198.2,451791.02,1
467519.07,6,261078.77,262201.63,1
553652.58,24,975178.88,1018128.17,1
949621.33,36,1615642.99,585474.25,0
998631.15,36,1934141.79,821225.2,1
243053.18,6,746171.28,39055.62,0
729710.07,12,1634174.78,1187710.71,1
384250.75,48,962255.06,514011.29,0
18027.11,60,6908.39,3413.22,1
19160.0,24,52782.5,39120.85,0
465960.35,36,1607936.19,1278164.14,0
493451.56,60,1452431.81,189854.21,0
32344.0,60,67644.0,40532.12,0
690058.14,48,1213860.55,563178.05,0
301063.35,60,700517.28,258349.2,0
564294.17,6,960401.39,751120.4,0
307909.88,12,1128533.39,1087222.8,0
175462.97,24,751860.86,419087.23,0
413102.0,6,1110869.57,340082.65,0
239950.63,12,685032.34,365007.59,1
539452.97,6,2350217.88,999677.63,1
206840.24,36,471418.94,94045.61,0
513321.92,36,984069.4,354565.18,0
165804.73,48,539514.23,91593.1,0
674264.96,6,2536359.3,1015396.53,1
756398.31,60,2722119.04,1568459.02,0
119290.29,36,476988.86,13983.87,1
473124.39,12,803662.87,492085.8,0
80162.98,48,240385.18,3845.01,0
602200.62,60,1406136.54,1936651.17,1
271760.25,24,1129686.82,518279.26,0
532348.21,6,2424610.1,1476574.86,1
522286.4,36,1297712.01,1578957.38,1
925110.8,60,1695971.66,2450950.12,1
553592.39,12,1321423.85,70164.98,0
587168.49,6,1094499.51,607228.46,1
407636.59,12,1071463.64,438002.34,0
949588.81,48,416110.78,597597.33,1
779414.05,36,3825273.23,718765.11,0
292551.24,36,847753.78,81220.38,0
845767.49,48,1920010.38,453341.33,0
438072.4,12,912857.94,334828.72,0
830380.47,6,182437.51,69707.06,1
824659.19,12,1792884.86,835827.05,0
196981.48,6,821005.92,238071.07,1
704129.72,60,1206594.57,1646216.8,0
297736.54,48,49997.47,19833.78,1
304517.74,24,1013862.08,343679.0,1
303384.6,6,1033009.89,39806.39,1
728312.57,36,2003932.79,960308.77,0
237527.78,60,80562.73,38855.01,0
10896.78,36,34325.92,16017.56,0
718084.48,60,1904155.03,1352097.71,0
179472.9,36,435757.4,579403.82,0
113437.57,12,537669.04,373101.72,1
245140.96,12,617378.51,29348.97,1
386101.52,12,1168874.63,297479.93,0
481147.26,60,1311701.21,334443.87,0
54124.34,60,97511.81,51255.72,1
970867.6,36,2088113.28,749407.23,0
718902.42,6,1555170.63,967282.05,0
329962.12,60,1296016.41,398582.66,0
325510.28,36,951482.48,168684.58,0
454057.12,6,1923788.47,447782.65,0
629982.37,12,2508166.6,2269960.88,1
154909.34,60,336490.07,53271.14,0
197040.52,24,683771.83,118614.67,0
860840.24,12,3529600.76,45446.32,0
263692.37,48,979788.62,561291.93,0
386393.05,6,1391037.31,444689.41,1
872559.13,24,3567578.51,64705.41,0
666516.35,12,274055.84,81122.18,0
348294.76,60,1414068.65,1024202.15,0
686862.55,24,1685762.24,689469.09,0
29486.38,36,103248.12,81504.23,0
738286.23,6,1733545.89,748835.56,1
492145.88,48,2183090.96,1681502.23,1
815050.33,36,2593455.71,2582944.75,1
955091.28,24,3581873.33,830807.82,0
926530.66,12,229432.5,128476.71,0
910172.39,6,4217377.87,3329439.72,1
517048.26,60,2100362.41,1386738.93,1
366540.69,48,740665.11,328088.14,1
470384.97,12,2112434.6,143903.46,1
692997.04,48,2539849.89,740374.59,0
885157.8,60,3215843.93,222345.25,0
214916.44,6,1015413.98,252863.56,0
919011.23,24,2178893.32,451104.3,0
817028.43,48,1910667.28,593919.91,0
979067.46,6,3227180.08,2161633.87,0
881449.26,48,3638640.82,4528859.78,1
287137.96,12,164218.42,40209.07,1
114896.35,48,427255.85,89251.1,0
121118.66,12,373510.15,88489.53,1
298311.09,12,1084765.06,312953.4,0
618041.89,6,2705736.75,528834.62,0
806277.12,36,1718715.49,1296023.23,1
900257.8,60,3541456.52,1190217.56,0
627515.85,48,2670701.24,243809.95,0
15575.0,24,47735.66,17859.19,0
194453.61,12,511669.19,75494.5,1
108728.94,36,168247.72,29090.79,0
369691.23,12,1585926.42,361643.77,1
506337.48,36,1340672.94,133809.73,0
52963.21,36,145679.71,84041.92,0
354993.2,24,949969.46,601859.97,0
187387.88,36,608183.79,191838.16,0
650599.46,24,2575559.64,1419633.1,1
469629.65,6,1973158.82,613974.87,0
500364.47,12,1438046.25,188760.62,1
433414.87,24,1656016.29,526173.42,1
956459.51,60,3847257.83,1714299.29,0
222587.77,12,565197.24,18535.9,0
521497.62,60,958603.96,1006868.55,1
738657.19,48,3420965.22,2032348.83,1
561275.97,60,2172085.19,1494342.93,1
929730.68,6,3503584.48,288052.27,0
384188.67,48,655486.88,49.08,0
469039.05,48,2046208.98,119934.64,0
97637.09,36,24700.66,18261.04,1
612909.12,60,2738230.0,1677014.11,0
295329.85,36,1450354.3,969342.15,1
168705.95,60,818198.74,1011332.91,1
549085.98,48,2468862.27,1040319.06,0
536987.16,36,826055.84,197265.83,1
85112.92,12,391523.28,263965.95,0
701233.3,60,1236076.63,820527.03,0
627534.47,60,2810839.15,881864.46,0
197127.11,36,488995.33,128808.05,0
474740.51,60,1725795.3,1019424.9,0
723119.69,48,1181027.14,24724.23,0
534141.38,36,2242932.26,2433459.31,1
401534.19,36,49173.4,17554.82,1
329115.07,24,966745.44,341334.03,0
614289.93,24,2678955.86,1433944.02,1
939717.61,48,3696587.35,1909655.13,0
675027.39,12,1026817.54,1162651.69,1
83998.44,60,244486.97,184495.46,0
466078.12,6,767512.42,978214.56,0
891915.89,60,3440342.13,1447665.73,0
103517.8,6,506338.66,227399.04,1
988986.96,48,3751637.39,1663680.0,0
949578.7,12,2170075.54,843356.3,1
87491.74,12,240017.46,345603.15,1
934079.19,12,4594060.14,899525.98,0
369501.26,24,844008.66,744541.59,1
846262.08,48,2932595.78,2180789.15,0
424199.5,6,1230852.32,209774.96,0
446446.56,12,1870210.87,1120862.79,0
637900.66,48,2893429.65,471914.46,0
776732.65,60,268765.65,206452.01,0
43451.26,6,165609.58,104813.88,0
597224.44,24,2043503.12,2052171.93,1
194865.66,36,482205.93,366856.42,0
352490.02,6,864232.5,58369.84,1
354488.98,60,1200019.91,416060.2,0
474369.74,6,967244.67,501497.28,1
340795.05,6,1478312.57,949024.76,0
116287.51,36,202516.67,39121.64,1
154172.45,12,282291.41,206548.08,1
43103.61,60,116284.58,20556.91,0
475546.59,36,909873.35,630488.66,1
954903.22,6,319086.88,384375.24,1
124518.47,60,360962.31,148838.38,0
946801.85,24,3812140.75,1140609.64,0
736027.9,6,3559073.61,294706.19,1
641123.81,24,2652620.94,736558.7,0
648824.98,48,1380745.18,471371.73,1
828460.37,24,3955338.64,1515752.4,0
115850.67,6,332777.23,196763.27,1
509706.78,36,1610501.53,1943771.29,1
700120.23,6,2083219.53,677617.75,1
590952.24,6,1466692.98,1063174.77,0
834451.28,48,3865724.9,2327374.5,0
81548.99,12,217151.59,3970.53,1
693794.03,6,2445684.76,1588890.48,1
